"id","t1","t2","t3","t4","t5"
"7015","90.01","76.93","31.57","83.55","91.36"
"7016","0.52","49.7","86.32","11.54","14.91"
"7017","28.42","5.84","41.98","8.65","4.73"
"7018","30.25","13.03","58.9","4.85","34.94"
"7019","37.73","0.7","72.94","70.43","49.8"
"7020","35.53","12.69","37.49","86.8","84.14"
"7021","84.98","11.41","72.88","22.6","48.27"
"7022","21.11","8.09","38.63","8.77","22.71"
"7023","22.58","82.58","17.05","37.88","47.18"
"7024","90.26","5.47","75.51","59.79","74.64"
"7025","84.23","67.1","18.14","99.39","72.69"
"7026","88.51","11","27.64","6.21","76.05"
"7027","23.96","91.27","56.91","43.57","62.97"
"7028","84.68","88.73","22.44","6.57","7.63"
"7029","40.25","64.21","23.94","30.09","79.12"
"7030","1.26","58.88","93.5","23.74","22.91"
"7031","1.83","3.29","35.74","37.13","16.5"
"7032","89.82","50.13","3.47","39.9","8.59"
"7033","70.39","4.02","39.61","88.88","8.7"
"7034","95.14","6.27","39.15","37.07","51.39"
"7035","98.35","13.46","42.52","62.47","66.08"
"7036","51.7","1.69","51.75","87.65","72.45"
"7037","22.39","6.15","45.27","8.09","27.85"
"7038","49.21","9.65","42.47","94.21","79.13"
"7039","19.34","68.59","44.95","77.26","4.44"
"7040","24.55","77.38","57.57","60.59","68.76"
"7041","12.05","59.81","45.75","47.59","35.82"
"7042","77.5","62.33","13.9","19.96","10.62"
"7043","71.26","89.35","39.9","81.83","78.9"
"7044","55.42","89.07","36.47","28.76","62.38"
"7045","80.72","49.5","59.34","55.47","50.04"
"7046","42.81","30.33","65.36","92.36","81.37"
"7047","14.83","12.65","52.34","28.53","25.41"
"7048","33.72","11.34","18.52","30.65","10.96"
"7049","40.71","36.01","35.36","32.27","90.77"
"7050","17.26","85.84","70.86","53.16","79.17"
"7051","72.58","0.43","75.81","13.71","3.28"
"7052","30.78","48.85","27.98","95.04","87.26"
"7053","5.4","9.24","38.89","80.73","27.83"
"7054","92.54","5.09","35.82","59.05","47.08"
"7055","70.6","82.87","89.39","29.78","20.44"
"7056","38.76","12.62","77.22","37.33","26.45"
"7057","21.58","2.63","88.69","90.96","67.56"
"7058","92.42","64.3","28.18","60.31","73.37"
"7059","2.98","3.83","22.75","76.31","26.79"
"7060","26.18","72.4","29","7.92","16.71"
"7061","45.97","59.08","11.38","17.69","84.7"
"7062","10.02","24.48","53.58","63.22","55.99"
"7063","90.56","6.99","82.71","94.5","72.43"
"7064","83.49","43.89","32.9","84.27","54.87"
"7065","9.58","30.77","77.06","9.08","89.67"
"7066","4.65","30.38","44.92","65.93","57.06"
"7067","85.67","29.66","94.61","96.49","13.68"
"7068","82.74","29.6","24.86","44.37","99.15"
"7069","44.86","10.18","33.53","2.24","37.82"
"7070","61.16","39.74","94.23","12.66","24.93"
"7071","41.37","30.04","33.06","27.36","36.02"
"7072","14.42","58.48","20.63","89.18","14.81"
"7073","27.22","53.62","77.82","61.02","92.96"
"7074","24.36","85.12","16.06","88.57","35.27"
"7075","45.44","60.26","60.82","25.55","33.86"
"7076","16.32","84.54","82.04","35.5","55.11"
"7077","53.3","34.96","1.74","80.05","42.52"
"7078","92.94","27.41","84.56","63.7","7.58"
"7079","68.75","67.47","98.72","20.43","84.33"
"7080","67.62","25.67","47.17","17.8","23.52"
"7081","46.9","49.06","42.5","46.77","27.08"
"7082","89.46","51.52","49.7","87.39","2.89"
"7083","38.25","24.05","48.07","88.42","60.51"
"7084","25.47","93.61","5.13","79.53","93.14"
"7085","98.01","33.84","18.87","58.27","6.72"
"7086","59.14","33.32","75.1","45.35","55.93"
"7087","71.52","16.45","8.8","21.02","46"
"7088","73.62","14.62","93.12","95.36","85.64"
"7089","21.28","57.37","66.85","52.74","89.48"
"7090","89.11","90.95","14.6","55.35","59.63"
"7091","95.72","46.66","96.75","78.84","90.73"
"7092","38.94","80.63","7.96","46.51","55.46"
"7093","17.33","5.15","55.79","29.02","27.9"
"7094","5.75","30.96","71.32","12","26.34"
"7095","38.59","24.06","1.43","96.63","44.47"
"7096","25.65","58.26","15.36","71.44","11.5"
"7097","39.66","80.31","94.82","48.44","94.67"
"7098","1.78","14.96","25.93","69.4","45.42"
"7099","36.34","5.8","54.92","55.68","20.55"
"7100","94.42","22.07","75.17","74.3","13.62"
"7101","61.9","62.07","61.53","24.06","32.47"
"7102","78.75","89.85","96.63","59.77","49.86"
"7103","41.82","97.57","27.43","85.09","85.99"
"7104","47.41","37.86","58.34","7.27","72.08"
"7105","39","93.73","9.85","91.29","13.85"
"7106","79.71","29.93","37.25","97.02","74.03"
"7107","64.09","92.1","98.24","82.21","83.66"
"7108","22.04","13.84","13.82","21.61","30.2"
"7109","9.35","66.31","15.82","10.89","6.51"
"7110","39.34","71.74","67.29","12.49","91.21"
"7111","27.67","8.43","30.51","84.56","57.12"
"7112","7.96","82.55","33.51","36.22","28.07"
"7113","41.89","1.25","60","1.82","56.43"
"7114","78.76","31.42","52.31","36.16","96.86"
"7115","88.02","21.2","96.51","99.87","58.79"
"7116","20","44.1","18.28","74.78","81.58"
"7117","84.21","76.84","57.45","63.89","52.85"
"7118","36.66","91.21","80.13","13.3","20.96"
"7119","97.56","16.45","7.46","55.83","31.89"
"7120","52.39","71.12","10.14","11.99","5.26"
"7121","6.97","35.8","3.88","55.25","21.55"
"7122","71.91","90.54","42.95","9.09","46.05"
"7123","9.18","47.83","98.19","24.53","95.73"
"7124","55.39","20.68","2.7","87.78","19.73"
"7125","45.94","15.12","20.13","82.8","54.89"
"7126","0.73","55.86","82.99","21.59","22.13"
"7127","3.49","63.55","0.84","96.52","48.15"
"7128","19.91","78.39","27.02","99.74","11.73"
"7129","26.11","14.91","10.92","72.81","45.09"
"7130","3.81","31.13","2.54","20.21","0.88"
"7131","88.9","32.02","50.77","89.18","84.7"
"7132","79.44","27.06","3.8","61.1","77.63"
"7133","89","44.94","39.37","14.97","87.31"
"7134","93.6","81.29","57.53","23.87","1.94"
"7135","85.2","18.88","50.04","28.38","83.21"
"7136","66.96","84.89","80.57","17.95","32.07"
"7137","48.96","63.11","14.04","36.14","12.4"
"7138","92.32","72.39","58.44","81.59","63.53"
"7139","59.47","75.17","93.52","92.71","24.66"
"7140","68.13","37.45","76.77","33.74","31.75"
"7141","63.39","93.6","94.5","16.59","80.52"
"7142","83.77","47.07","33.31","19.88","52.12"
"7143","58.06","81.41","21.77","6.86","74.12"
"7144","48.73","4.05","32.58","60.91","88.51"
"7145","41.35","15.12","93.61","61.76","43.29"
"7146","25.49","57.83","28.2","7.63","60.17"
"7147","37.26","29.51","80.69","21.56","80.96"
"7148","14.43","2.29","78.41","18.16","56.75"
"7149","18.37","42.48","19.9","43.85","8.33"
"7150","18.7","67.05","41.2","29.79","15.17"
"7151","26.27","56.38","25.45","49.63","77.54"
"7152","28.78","32.65","36.35","17.89","32.08"
"7153","24.72","58.42","62.63","23.83","35.95"
"7154","34.1","50.39","31.66","76.06","2.05"
"7155","16.04","33.01","69.43","52.71","93.2"
"7156","60.14","6.67","10.33","22.53","85.76"
"7157","41.71","74.76","26.1","22.91","54.88"
"7158","3.27","92.78","37.84","87.44","87.44"
"7159","63.36","56.71","57.62","0.63","91.4"
"7160","59.12","61.15","71.81","77.95","39.12"
"7161","53.5","61.51","9.87","12","38.01"
"7162","49.33","34.5","29.67","80.83","37.84"
"7163","94.87","23.28","40.67","21.93","14.73"
"7164","33.85","51.26","8.07","42.08","15.08"
"7165","35.45","5.16","88.96","45.34","29.56"
"7166","25.61","98.99","66.61","97.43","29.88"
"7167","80.82","6.87","50.37","51.52","6.98"
"7168","81.5","43.4","58.94","34.5","39.59"
"7169","34.52","60.79","82.16","66.76","87.14"
"7170","59","81.21","79.25","32.41","54.91"
"7171","6.29","86.27","33.12","85.03","75.43"
"7172","8.39","20.88","32.58","51.92","60.84"
"7173","18.83","81.97","71.56","46.48","69.51"
"7174","57.68","50.67","83.74","59.28","79.34"
"7175","57.61","81.56","70.68","12.61","48.85"
"7176","54.46","79.3","73.6","6.83","38.85"
"7177","77.2","41.19","1.46","96.2","17.14"
"7178","90.54","56.64","10.89","87.48","70.4"
"7179","49.61","43.97","14.74","63.9","31.14"
"7180","62.54","47.49","69.91","35.94","2.22"
"7181","49.54","20.05","83.87","34.02","34.81"
"7182","82.33","25.84","40.99","5.86","73.19"
"7183","67.52","56.85","16.76","80.78","93.49"
"7184","84.47","6.3","92.63","52.16","13.5"
"7185","16.16","94.72","97.36","90.53","78.61"
"7186","46.96","4.97","66.13","63.99","26.92"
"7187","9.02","24.38","99.08","53.1","14.66"
"7188","8.83","6.14","46.75","19.3","17.11"
"7189","36.47","57.31","77.58","85.71","15.38"
"7190","31.31","74.24","8.95","61.11","78.65"
"7191","81.14","25.3","10.05","6.01","49.97"
"7192","65.31","8.56","85.74","53.52","80.4"
"7193","82.14","82","62.07","26.33","82.82"
"7194","6.41","77.01","77","25.64","47.19"
"7195","14.64","79","52.81","1.7","73.64"
"7196","60.97","40.95","24.98","38.19","69.5"
"7197","84.58","82.8","77.61","88.71","15.04"
"7198","38.53","57.15","13.77","4.95","85.47"
"7199","57.85","52.64","69.48","36.01","82.32"
"7200","2.43","46.12","46.6","34.94","25.77"
"7201","41.97","71.55","8.27","13.6","3.7"
"7202","22.97","0.25","59.74","67.77","60.03"
"7203","28.18","74.6","42.09","94.22","1.92"
"7204","50.81","26.5","63.85","61.68","25.17"
"7205","8.51","47.05","12.72","64.75","24.14"
"7206","34.4","79.63","26.92","77.58","41.75"
"7207","76.9","27.64","61.31","60.86","94.4"
"7208","18.4","30.01","87.46","74.46","14.83"
"7209","81.73","79.18","2.66","96.61","52.66"
"7210","40.22","94.91","65.15","91.61","13.9"
"7211","95.17","98.33","52.71","68.95","49.67"
"7212","52.88","97.97","45.06","87.71","60.7"
"7213","6.87","56.01","60","51.26","68.67"
"7214","35.31","41.19","9.45","33.49","36"
"7215","19.36","18.55","70.95","14.68","40.97"
"7216","79.49","46.68","93.17","83","60.98"
"7217","98.32","68.25","82.73","21.4","23.36"
"7218","66.14","91.52","97.89","45.83","70.13"
"7219","76.88","8","35.29","32.85","98.52"
"7220","40.5","88.89","33.65","57.16","14.13"
"7221","9.96","20.08","41.29","38.56","9.93"
"7222","1.8","14.43","61.34","75.05","95.39"
"7223","99.05","75.48","34.46","48.69","19.52"
"7224","73.53","81.66","71.98","28.76","31.8"
"7225","81.57","22.27","24.59","89.19","17.01"
"7226","65.55","61.71","17.1","17.22","72.01"
"7227","67.37","37.45","62.25","64.16","95.36"
"7228","91","45.74","35.06","40.12","31.32"
"7229","71.74","80.02","68.43","15.33","21.21"
"7230","80.34","32.63","83.21","98.25","52.72"
"7231","27.16","13.76","39.17","99.61","47.64"
"7232","96.6","71.7","21.75","88.49","89.61"
"7233","9.11","93.73","57.6","49.77","49"
"7234","57.36","33.7","97.16","82.74","4.87"
"7235","18.52","94.39","45.43","10.09","87.25"
"7236","67.1","69.46","78.56","35.29","23.3"
"7237","4.59","74.27","85.85","63.57","82.64"
"7238","37.87","75.88","6.13","60.84","8.01"
"7239","57.72","23.65","51.97","77.03","51.99"
"7240","70.19","37.87","73.4","89.59","46"
"7241","76.14","62.35","35.43","7.95","12.69"
"7242","96.98","10.68","20.24","71.24","46.41"
"7243","96.43","83.26","40.9","13.06","17.78"
"7244","42.57","57.09","50.97","61.72","82.52"
"7245","16.48","73.52","5.24","36.23","23.88"
"7246","60.74","21.65","94.9","10.27","21.97"
"7247","2.92","31.25","87.31","24.07","73.07"
"7248","68.27","98.45","93.27","50.45","24.21"
"7249","76.39","11.31","92.81","37.58","43.08"
"7250","89.4","75.24","11.39","97.92","92.57"
"7251","27.93","96.64","37.91","93.93","2.41"
"7252","80.58","30.42","54.29","25.79","33.84"
"7253","78.52","66.22","22.84","78.01","13.3"
"7254","78.36","68.97","74.48","41.42","98.15"
"7255","72.25","86.58","34.1","73.7","69.94"
"7256","79.73","33.34","73.5","37.11","85.21"
"7257","73.44","33.76","42.09","13.63","67.9"
"7258","32.13","73.5","92.14","49.04","77.77"
"7259","23.55","37.08","83.79","2.64","9.61"
"7260","21.52","2.73","14.48","95.88","55.2"
"7261","53.13","6.97","46.47","8.25","51.79"
"7262","10.58","2.66","6.55","61.07","60.31"
"7263","5.02","60.95","90.07","29.28","82.88"
"7264","42.41","31.08","23.12","55.71","8.68"
"7265","30.36","49.59","11.68","83.82","27.42"
"7266","41.01","59.05","83.96","47.5","43.12"
"7267","51.15","72.68","79.5","20.86","46.2"
"7268","50.72","88.15","97.01","54.57","61.19"
"7269","40.41","19.16","3.43","6.92","98.88"
"7270","17.28","64.07","51.21","14.57","40.52"
"7271","89.26","17.93","17.77","94.73","44.81"
"7272","44.74","68.62","52.5","80.16","87.06"
"7273","53.3","9.48","56.75","86.23","7.03"
"7274","20.24","79.75","27.12","33.3","6.1"
"7275","57.14","43.26","34.81","38.06","75.15"
"7276","26.88","24.69","61.92","40.3","80.15"
"7277","29.86","76.09","14.19","87.02","26.77"
"7278","86.45","55.39","44.68","15.45","89.95"
"7279","12.52","64.81","89.3","59.96","69.71"
"7280","15.4","67.43","67.54","94.46","8.68"
"7281","12.52","45.65","5.64","79.62","93.33"
"7282","16.16","70.58","86.7","4.95","4.37"
"7283","5.14","19.07","92.11","10.31","87.91"
"7284","25.62","74.32","3.08","22.96","86.71"
"7285","63.37","37.1","10.44","41.77","70.17"
"7286","50.3","69.23","41.5","31.2","70.67"
"7287","96.78","91.75","12.17","82.2","46.58"
"7288","90.66","40.22","37.57","37.01","61.69"
"7289","96.87","94.25","55.52","48.53","74.73"
"7290","77.63","2.98","71.09","53.27","23.17"
"7291","79","3.71","50.16","51.73","4.99"
"7292","44.27","25.3","14.58","37.81","7.45"
"7293","28.92","45.17","85.87","79.47","88.58"
"7294","41.84","28.79","94.31","89.88","39.69"
"7295","21.95","65.54","62.4","43.84","59.04"
"7296","97.33","55.2","70.53","57.76","17.05"
"7297","5.5","15.06","67.6","22.18","92.74"
"7298","44.95","10.16","16.08","63.6","89.78"
"7299","78.87","16.48","61.91","21.93","98.45"
"7300","75.7","30.57","42.55","23.06","35.08"
"7301","94.79","32.34","41.89","97.95","12.49"
"7302","63.58","87.66","44.44","23.21","17.73"
"7303","88.3","19.14","91.04","29.4","32.97"
"7304","47.29","85.99","24.79","29.31","0.98"
"7305","38.31","16.27","62.08","51.67","18.07"
"7306","31.2","89.71","38.89","85.83","84.07"
"7307","8.1","85.75","87.48","90.25","20.48"
"7308","55.17","92.52","85.88","54.33","39.36"
"7309","2.23","18.22","0.34","37.34","30.18"
"7310","66.24","92.87","13.61","33.93","60"
"7311","70.43","26.38","38.45","35.8","56.08"
"7312","10.2","8.28","40.24","29.06","0.16"
"7313","58.61","98.47","37.92","50.3","4.29"
"7314","34.75","18.77","90.12","93.35","48.53"
"7315","44.75","7.14","9.12","34.96","80.17"
"7316","26.6","49.26","41.54","74.25","48.14"
"7317","45.3","52.32","39.18","44.96","35.06"
"7318","37.74","65.3","95.27","33.28","61.11"
"7319","2.54","41.06","4.05","23.38","34.7"
"7320","35.05","29.46","25.23","10.11","84.15"
"7321","67.72","2.71","75.01","41.58","47.82"
"7322","94.03","49.35","49.73","9.14","37.28"
"7323","57.35","72.2","90.72","50.64","42.9"
"7324","64.44","69.78","10.25","72.85","7.16"
"7325","18.81","64.06","69.31","80.76","34.05"
"7326","53.35","49.88","16.58","11.41","95.06"
"7327","27.49","80.52","32.02","57.85","33.15"
"7328","4.84","48.37","95.26","42.83","79.89"
"7329","51.81","38.3","60.4","91.39","87.04"
"7330","21.72","79.67","37.27","42.33","23.34"
"7331","12.73","62.87","81.03","99.06","96.65"
"7332","24.93","34.63","74.87","20.51","46.34"
"7333","61","45.23","24.44","38.62","1.17"
"7334","11.42","4.42","31.76","99.11","2.2"
"7335","82.34","32.13","90.79","11.7","27.17"
"7336","32.8","83.06","24.43","41.13","89.05"
"7337","72.4","73.04","51.01","84.08","4.73"
"7338","90.35","50.14","72.78","69.22","0.71"
"7339","24.1","57.94","31.39","29.52","55.34"
"7340","43.06","39.71","15.04","33.11","48.75"
"7341","51.79","2.6","90.23","8.3","83.29"
"7342","46.13","64","82.79","85.08","14.01"
"7343","65.73","18.6","18.73","27.79","70.67"
"7344","31.79","55.72","18.22","43.58","15.04"
"7345","12.97","89.76","25.95","83.56","36.32"
"7346","68.43","22.19","15.41","78.52","12.9"
"7347","29.1","30.72","73.1","90.34","44.24"
"7348","45.08","68.82","30.27","35.7","26.93"
"7349","58.25","33.57","15.71","52.83","96.56"
"7350","82.65","42.07","5.27","51.37","55.35"
"7351","18.42","99.19","57.89","9.55","86.94"
"7352","5.4","32.16","42.23","20.54","24.91"
"7353","86.11","3.03","57.53","46.95","69.7"
"7354","32.55","47","27.54","67.34","52.21"
"7355","20.48","2.07","61.2","18.84","88.09"
"7356","1.19","93.28","75.64","84.78","42.11"
"7357","99.25","60.84","13.18","39.88","71.21"
"7358","48.75","63.12","46.14","26.5","27.37"
"7359","65.53","57.26","36.54","22.84","65.72"
"7360","38.74","49.87","15.64","5.45","98.42"
"7361","20.07","19.17","29.75","52.22","53.41"
"7362","23","15.9","3.42","41.42","69.12"
"7363","8.98","49.55","55.73","6.93","68.85"
"7364","58.85","60.56","23","10.75","48.94"
"7365","64.96","92.41","39.88","13.2","84.01"
"7366","38.96","2.27","52.44","78.08","93.69"
"7367","79.7","61.39","88.53","46.78","0.27"
"7368","99.71","55.15","68.03","54.97","53.72"
"7369","44.98","74.97","5.68","22.06","45.21"
"7370","60.95","9.88","3.87","61.16","55.87"
"7371","35.24","86.36","37.44","98.13","91.77"
"7372","39.68","68.29","11.31","8.63","95.93"
"7373","29.07","62.15","7.61","52.25","29.11"
"7374","72.88","11.38","29.78","35.89","82.62"
"7375","68.39","94.42","46.62","18.5","69.8"
"7376","75.09","62.04","24.62","90.38","92.65"
"7377","14.9","20.63","72.83","70.18","41.6"
"7378","30.48","13.18","42.16","22.17","11"
"7379","12.42","83.38","0.53","16.44","50.17"
"7380","0.5","92.19","33.5","37.28","74.02"
"7381","95.42","85.81","42.56","54.5","66.9"
"7382","95.93","67.12","93.55","82.65","2.84"
"7383","54.41","8.21","26.93","51.89","62.95"
"7384","33.43","64.69","46.06","87.69","88.31"
"7385","24.4","82.04","37.88","3.63","4.35"
"7386","23.55","67.4","97.38","29.48","7.94"
"7387","69.81","26.5","49.81","52.52","52.29"
"7388","11.38","3.65","97.55","63.21","98.21"
"7389","16.26","35.23","89.19","83.77","75.69"
"7390","68.07","38.11","32.21","97.63","3.07"
"7391","32.29","14","69.16","21.85","33.38"
"7392","79.57","66.07","2.56","87.48","27.46"
"7393","1.28","64.03","80.09","31.41","77.64"
"7394","50.25","8.19","59.96","45.84","74.17"
"7395","0.8","85.8","15.17","12.44","55.6"
"7396","89.74","54.38","66.38","13.74","70.07"
"7397","37.08","37.24","79.56","9.62","1"
"7398","42.29","30.19","26.36","35.19","28.46"
"7399","48.17","89.51","84.57","90","15.57"
"7400","11.91","44.56","25.81","1.21","97.98"
"7401","13.25","46.72","14.42","4.61","43.65"
"7402","83.06","77.21","87.55","29.58","0.09"
"7403","62.96","37.67","92.04","67.8","13.28"
"7404","29.55","91.64","88.72","75.94","64.97"
"7405","77.92","41.23","25.72","59.36","52.67"
"7406","49.5","88.71","60.29","22.05","21.41"
"7407","7.9","86.55","42.02","7.34","59.66"
"7408","11.26","26.34","6.07","51.17","46.82"
"7409","39.67","87.34","68.13","45.55","45.71"
"7410","15.37","12.13","7.75","61.8","5.64"
"7411","29.1","55.2","86.39","86.64","42.13"
"7412","88.34","91.86","20.35","3.17","73.08"
"7413","29.93","18.51","33.41","75.55","34.19"
"7414","14.23","41.07","48.64","23.6","70.42"
"7415","51.43","38.62","68.67","10.34","24.79"
"7416","12.05","20.41","19.46","74.47","9.48"
"7417","43.81","84.28","2.2","70.05","64.12"
"7418","31.42","53.51","54.41","32.76","56.88"
"7419","46.31","88.27","96.27","74.57","98.85"
"7420","9.91","26.23","7.95","91.61","43.92"
"7421","63.87","55.35","93.45","77.77","55.38"
"7422","57.96","16.05","79.41","6.92","67.57"
"7423","11.38","15.12","85.98","16.15","9.1"
"7424","68.59","24.87","47.99","92.9","81.35"
"7425","77.38","51.16","79.06","39.57","25.84"
"7426","4.58","25.69","68.27","51.32","7.61"
"7427","48.88","29.96","97.77","14.96","97.14"
"7428","37.58","99.33","95.07","42.79","47.94"
"7429","75.82","1.44","29.08","45.59","0.57"
"7430","73.31","35.56","79.95","37.14","4.62"
"7431","14.19","9.3","15.34","43.42","54.3"
"7432","13.63","32.2","21.11","59.19","78.38"
"7433","99.72","51.36","40.86","54.53","22.17"
"7434","11.4","0.96","42.76","1.62","78.04"
"7435","73.75","53.09","7.07","79.45","16.58"
"7436","17.21","6.13","69.8","89.33","33.03"
"7437","24.91","92.81","62.33","34.87","49.02"
"7438","48.11","1.13","52.55","20.87","45.25"
"7439","16.92","35.24","37.89","66.53","7.16"
"7440","81","15.85","1.2","63.71","33.38"
"7441","71.19","28.57","85.85","72.68","37.68"
"7442","82.85","34.51","87.2","10.95","16.77"
"7443","43.21","53.76","93.87","62.26","65.65"
"7444","7.04","3.22","77.2","37.47","98.61"
"7445","27.13","32.78","3.26","7.65","32.34"
"7446","90.4","53.39","25.49","22.11","35.38"
"7447","65.57","4.12","82.86","39.93","62.26"
"7448","81.28","13.44","72.83","88.54","33.36"
"7449","34.07","34.31","49.67","15.42","25.23"
"7450","13.08","79.43","44.54","55.24","47.95"
"7451","32.58","84.54","58.02","45.38","71.93"
"7452","4.43","36.66","58.57","0.72","27.09"
"7453","82.76","44.09","73.3","14.95","8.52"
"7454","86.22","81.96","53.04","24.64","53.14"
"7455","66.55","86.68","74.02","73.86","85.66"
"7456","0.28","22.55","75.25","88.79","61.73"
"7457","30.56","24.79","46.47","58.32","17.99"
"7458","85.66","76.7","27.66","93.2","29.2"
"7459","3.35","40.27","47.05","46.07","58.03"
"7460","50.17","0.11","57.72","94.36","13.11"
"7461","21.53","11.53","39.07","40.51","63.44"
"7462","54.46","42.62","64.2","4.08","0.65"
"7463","24.07","56.85","0.91","43.37","24.48"
"7464","98.95","99.68","97.28","36.92","58.87"
"7465","63.79","88.41","77.47","67.5","0.66"
"7466","50.09","41.77","47.06","80.58","39.69"
"7467","71.56","29.7","68.96","43.2","83.56"
"7468","86.97","25.58","58.86","38.69","69.94"
"7469","2.62","7.15","3.16","39.96","69.37"
"7470","97.38","3.93","86.89","85.23","43.9"
"7471","1.8","27.73","59.9","3.44","27.51"
"7472","94.5","34.05","98.51","17.35","65.7"
"7473","54.44","35.51","52.53","76.08","40.42"
"7474","67.52","45.39","12.2","51.68","91.32"
"7475","89.6","10.89","60.25","96.15","46.14"
"7476","37.13","44.4","42.25","22.63","6.32"
"7477","93.58","2.27","15.01","39.6","56.63"
"7478","34.61","95.97","53.58","23.24","33.9"
"7479","0.8","70.55","67.09","57.66","82.43"
"7480","59.12","33.39","43.66","5.57","58.6"
"7481","45.29","31.62","36.1","3.04","2.14"
"7482","34.78","64.53","70.13","32.57","93.15"
"7483","56.13","46.6","70.81","47.5","1.92"
"7484","46.72","44.59","31.31","58.8","11.29"
"7485","68.79","26.06","38.6","61.85","48.74"
"7486","48.79","97.29","77.56","9.23","78.88"
"7487","5.64","46.63","35.02","61.91","37.7"
"7488","31.42","41.92","98.04","50.37","55.59"
"7489","99.14","75.17","80.14","46.08","80.04"
"7490","82.11","64.33","8.13","99.45","94.65"
"7491","91.61","42.61","87.38","73.55","93.82"
"7492","93.76","99.03","60.94","64.13","71.54"
"7493","30.92","83.92","1.6","43.37","36.48"
"7494","22.8","23.28","27.46","95.27","16.84"
"7495","94.04","27.23","72.8","86.02","86.23"
"7496","75.82","70.5","30.32","48.7","56.99"
"7497","10.06","5.09","37.35","55.65","37.78"
"7498","83.6","69.9","67.56","60.51","10.84"
"7499","84.53","2.31","94.62","60.94","13.44"
"7500","3.28","92.61","22.37","8.49","47.92"
"7501","6.88","80.98","75.65","97.65","96.2"
"7502","72.88","79.02","36.85","77.7","13.26"
"7503","99.9","78.4","87.88","9.45","94.3"
"7504","24.69","57.74","65.41","41.78","54.11"
"7505","20.94","66.73","29.92","67.12","39.25"
"7506","10.18","80.9","16.33","59.78","17.94"
"7507","40.68","37.42","51.31","88.18","21.39"
"7508","9.14","18.17","11.15","54.17","86.42"
"7509","75.35","11.6","32.25","84.04","73.02"
"7510","77.48","34.1","7.52","92.26","50.78"
"7511","51.92","22.34","43.73","47.18","0.75"
"7512","70.27","71.39","16.43","99.45","72.32"
"7513","56.18","56.55","34.86","69.24","39.35"
"7514","98.96","74.18","40.16","91.01","18.64"
"7515","86.3","47.15","28.03","75.9","78.4"
"7516","96.05","33.67","30.16","84.73","98.25"
"7517","24.72","2.23","17.38","5.33","68.79"
"7518","80.02","5.02","58.81","95.15","40.13"
"7519","35.32","44.63","43.94","20.06","73.48"
"7520","63.6","29.63","7.09","68.91","45.04"
"7521","27.57","71.53","42.85","96.58","57.47"
"7522","12.45","24","42.73","58.85","55.03"
"7523","79.89","39.85","86.65","20.11","54.49"
"7524","92.16","24.51","90.1","27.68","48.44"
"7525","75.99","22.88","60.77","18.09","39.97"
"7526","53.34","40.43","11.13","46.38","57.6"
"7527","67.64","51.65","90.06","67.68","16.88"
"7528","74.27","96.72","62.97","0.43","53.78"
"7529","82.23","70","73.58","25.1","65.15"
"7530","91.7","33.85","36.09","81.08","41.02"
"7531","16.81","52.62","6.86","12.19","72.67"
"7532","85.51","96.69","41.05","26.28","5.98"
"7533","26.61","72.88","56.84","79.53","26.12"
"7534","53.49","7.84","65.74","35.47","54.89"
"7535","17.81","37.2","29.76","51.1","95.74"
"7536","51.62","82.76","71.42","13.34","65.34"
"7537","27.92","8.45","51.37","80.85","86.24"
"7538","5.39","37.65","45.44","44.82","21.85"
"7539","53.4","34.07","75.62","85.03","63.75"
"7540","60.55","88.07","99.83","99.85","29.31"
"7541","30.85","2.33","70.15","83.32","59.33"
"7542","46.22","47.97","69.73","30","32.87"
"7543","96.29","44.13","49.46","68.13","97.85"
"7544","93.92","90.95","42.52","28.13","74.21"
"7545","20.82","63.78","49.63","52.22","69.52"
"7546","94.77","40.51","71.96","11.92","77.43"
"7547","59.11","72.59","9.98","46.92","59.71"
"7548","81.32","37.01","43.93","7.63","92.81"
"7549","86.65","68.3","42.49","64.39","38.05"
"7550","93.48","27.15","44.16","97.03","82.11"
"7551","70.2","89.71","74.45","51.87","33"
"7552","84.82","79.65","5.72","8.69","73.27"
"7553","75.18","7.84","33.36","63.01","58.44"
"7554","24.67","8.83","48.85","4.68","43.17"
"7555","88.33","91.69","17.43","99.16","31.34"
"7556","97.08","90.91","67.5","27.92","27.35"
"7557","5.17","80.74","76.48","73.36","97.26"
"7558","83.9","4.31","14.53","94.83","59.3"
"7559","27.29","36.3","13.07","1.17","19.94"
"7560","40.51","71.15","47.45","69.67","67.96"
"7561","30.91","70.63","45.03","3.52","55.11"
"7562","43.75","29.52","84.88","38.13","64.59"
"7563","79.83","78.08","7.89","79.89","83.04"
"7564","75.91","72.52","98.31","8.33","81.8"
"7565","78.48","3.83","58.07","44.5","35.81"
"7566","16.71","93.46","49.48","51.62","1.9"
"7567","52.43","6.15","48.03","73.35","96.24"
"7568","66.86","10.53","11.08","67.07","22.82"
"7569","17.71","35.15","14.84","59.63","90.04"
"7570","43.78","29.61","34.02","78.34","13.41"
"7571","52.57","15.51","66.77","99.14","62.69"
"7572","26.99","24.94","41.96","86.04","60.09"
"7573","58.08","9.5","87.57","57.14","38.19"
"7574","72.88","23","93.85","29.78","34.95"
"7575","16.82","93.02","78.37","27.92","8.87"
"7576","56.27","42.48","59.57","18.45","59.76"
